"GEO","NAME","POSITIVE","NEGATIVE","LoadDttm","OBJECTID","GEOID","DEATHS","DATE"
"County","Iron",8,420,"1594124917000",131200,"55051",1,"2020-07-07 09:00:00"
"County","Florence",4,449,"1594124917000",131255,"55037",0,"2020-07-07 09:00:00"
"County","Pepin",1,583,"1594124917000",131484,"55091",0,"2020-07-07 09:00:00"
"County","Forest",40,608,"1594124917000",131519,"55041",3,"2020-07-07 09:00:00"
"County","Rusk",11,826,"1594124917000",131646,"55107",1,"2020-07-07 09:00:00"
"County","Ashland",3,933,"1594124917000",131670,"55003",0,"2020-07-07 09:00:00"
"County","Burnett",5,957,"1594124917000",131673,"55013",1,"2020-07-07 09:00:00"
"County","Price",2,1015,"1594124917000",131680,"55099",0,"2020-07-07 09:00:00"
"County","Buffalo",9,1056,"1594124917000",131688,"55011",2,"2020-07-07 09:00:00"
"County","Taylor",16,1082,"1594124917000",131695,"55119",0,"2020-07-07 09:00:00"
"County","Bayfield",4,1141,"1594124917000",131696,"55007",1,"2020-07-07 09:00:00"
"County","Marquette",31,1208,"1594124917000",131698,"55077",1,"2020-07-07 09:00:00"
"County","Washburn",5,1217,"1594124917000",131699,"55129",0,"2020-07-07 09:00:00"
"County","Menominee",7,1248,"1594124917000",131702,"55078",0,"2020-07-07 09:00:00"
"County","Vilas",14,1292,"1594124917000",131703,"55125",0,"2020-07-07 09:00:00"
"County","Lafayette",76,1441,"1594124917000",131709,"55065",0,"2020-07-07 09:00:00"
"County","Langlade",11,1444,"1594124917000",131710,"55067",0,"2020-07-07 09:00:00"
"County","Richland",15,1645,"1594124917000",131711,"55103",4,"2020-07-07 09:00:00"
"County","Kewaunee",64,1649,"1594124917000",131712,"55061",1,"2020-07-07 09:00:00"
"County","Adams",33,1695,"1594124917000",131713,"55001",2,"2020-07-07 09:00:00"
"County","Green Lake",40,1802,"1594124917000",131714,"55047",0,"2020-07-07 09:00:00"
"County","Sawyer",13,1897,"1594124917000",131715,"55113",0,"2020-07-07 09:00:00"
"County","Lincoln",17,1941,"1594124917000",131716,"55069",0,"2020-07-07 09:00:00"
"County","Clark",87,2291,"1594124917000",131719,"55019",7,"2020-07-07 09:00:00"
"County","Crawford",41,2519,"1594124917000",131721,"55023",0,"2020-07-07 09:00:00"
"County","Douglas",46,2555,"1594124917000",131722,"55031",0,"2020-07-07 09:00:00"
"County","Vernon",38,2571,"1594124917000",131723,"55123",0,"2020-07-07 09:00:00"
"County","Oneida",21,2664,"1594124917000",131724,"55085",0,"2020-07-07 09:00:00"
"County","Iowa",38,2670,"1594124917000",131725,"55049",0,"2020-07-07 09:00:00"
"County","Pierce",77,2898,"1594124917000",131726,"55093",0,"2020-07-07 09:00:00"
"County","Door",49,2957,"1594124917000",131728,"55029",3,"2020-07-07 09:00:00"
"County","Jackson",31,2990,"1594124917000",131729,"55053",1,"2020-07-07 09:00:00"
"County","Juneau",43,3142,"1594124917000",131730,"55057",1,"2020-07-07 09:00:00"
"County","Green",100,3160,"1594124917000",131731,"55045",1,"2020-07-07 09:00:00"
"County","Trempealeau",140,3603,"1594124917000",131732,"55121",0,"2020-07-07 09:00:00"
"County","Dunn",47,3751,"1594124917000",131733,"55033",0,"2020-07-07 09:00:00"
"County","Waushara",34,3760,"1594124917000",131734,"55137",0,"2020-07-07 09:00:00"
"County","Calumet",125,3803,"1594124917000",131735,"55015",2,"2020-07-07 09:00:00"
"County","Oconto",69,3840,"1594124917000",131736,"55083",0,"2020-07-07 09:00:00"
"County","Barron",36,3889,"1594124917000",131737,"55005",1,"2020-07-07 09:00:00"
"County","Polk",61,3894,"1594124917000",131738,"55095",2,"2020-07-07 09:00:00"
"County","Shawano",86,4279,"1594124917000",131739,"55115",0,"2020-07-07 09:00:00"
"County","Marinette",71,4610,"1594124917000",131740,"55075",3,"2020-07-07 09:00:00"
"County","Monroe",90,5018,"1594124917000",131741,"55081",1,"2020-07-07 09:00:00"
"County","Waupaca",145,5215,"1594124917000",131742,"55135",10,"2020-07-07 09:00:00"
"County","Chippewa",118,5532,"1594124917000",131743,"55017",0,"2020-07-07 09:00:00"
"County","Wood",86,5536,"1594124917000",131744,"55141",1,"2020-07-07 09:00:00"
"County","Portage",200,5793,"1594124917000",131745,"55097",0,"2020-07-07 09:00:00"
"County","Grant",178,5921,"1594124917000",131746,"55043",13,"2020-07-07 09:00:00"
"County","Columbia",104,6401,"1594124917000",131747,"55021",1,"2020-07-07 09:00:00"
"County","St. Croix",231,6769,"1594124917000",131748,"55109",1,"2020-07-07 09:00:00"
"County","Manitowoc",122,6843,"1594124917000",131749,"55071",1,"2020-07-07 09:00:00"
"County","Ozaukee",273,7165,"1594124917000",131750,"55089",15,"2020-07-07 09:00:00"
"County","Sauk",123,7311,"1594124917000",131751,"55111",3,"2020-07-07 09:00:00"
"County","Jefferson",292,7312,"1594124917000",131752,"55055",4,"2020-07-07 09:00:00"
"County","Marathon",226,7590,"1594124917000",131753,"55073",1,"2020-07-07 09:00:00"
"County","Eau Claire",300,8705,"1594124917000",131754,"55035",1,"2020-07-07 09:00:00"
"County","Sheboygan",245,9575,"1594124917000",131755,"55117",4,"2020-07-07 09:00:00"
"County","Washington",443,9613,"1594124917000",131756,"55131",16,"2020-07-07 09:00:00"
"County","Walworth",701,9791,"1594124917000",131757,"55127",18,"2020-07-07 09:00:00"
"County","Fond du Lac",339,10730,"1594124917000",131758,"55039",6,"2020-07-07 09:00:00"
"County","Dodge",487,11271,"1594124917000",131759,"55027",5,"2020-07-07 09:00:00"
"County","La Crosse",524,13084,"1594124917000",131760,"55063",0,"2020-07-07 09:00:00"
"County","Rock",947,16544,"1594124917000",131761,"55105",24,"2020-07-07 09:00:00"
"County","Outagamie",577,16727,"1594124917000",131762,"55087",9,"2020-07-07 09:00:00"
"County","Kenosha",1610,18717,"1594124917000",131763,"55059",44,"2020-07-07 09:00:00"
"County","Winnebago",723,19012,"1594124917000",131764,"55139",13,"2020-07-07 09:00:00"
"County","Racine",2253,28773,"1594124917000",131765,"55101",65,"2020-07-07 09:00:00"
"County","Waukesha",1429,28789,"1594124917000",131766,"55133",39,"2020-07-07 09:00:00"
"County","Brown",3072,33734,"1594124917000",131767,"55009",42,"2020-07-07 09:00:00"
"County","Dane",2510,75706,"1594124917000",131769,"55025",32,"2020-07-07 09:00:00"
"County","Milwaukee",12539,114440,"1594124917000",131770,"55079",398,"2020-07-07 09:00:00"
"County","Iron",8,414,"1594038461000",129732,"55051",1,"2020-07-06 09:00:00"
"County","Florence",4,443,"1594038461000",129788,"55037",0,"2020-07-06 09:00:00"
"County","Pepin",1,580,"1594038461000",130019,"55091",0,"2020-07-06 09:00:00"
"County","Forest",39,597,"1594038461000",130051,"55041",3,"2020-07-06 09:00:00"
"County","Rusk",11,794,"1594038461000",130162,"55107",0,"2020-07-06 09:00:00"
"County","Burnett",4,917,"1594038461000",130196,"55013",1,"2020-07-06 09:00:00"
"County","Ashland",3,918,"1594038461000",130197,"55003",0,"2020-07-06 09:00:00"
"County","Price",2,966,"1594038461000",130203,"55099",0,"2020-07-06 09:00:00"
"County","Buffalo",8,1045,"1594038461000",130218,"55011",2,"2020-07-06 09:00:00"
"County","Taylor",15,1067,"1594038461000",130219,"55119",0,"2020-07-06 09:00:00"
"County","Bayfield",3,1131,"1594038461000",130221,"55007",1,"2020-07-06 09:00:00"
"County","Marquette",24,1194,"1594038461000",130224,"55077",1,"2020-07-06 09:00:00"
"County","Washburn",4,1198,"1594038461000",130225,"55129",0,"2020-07-06 09:00:00"
"County","Menominee",7,1244,"1594038461000",130227,"55078",0,"2020-07-06 09:00:00"
"County","Vilas",11,1264,"1594038461000",130228,"55125",0,"2020-07-06 09:00:00"
"County","Lafayette",76,1435,"1594038461000",130234,"55065",0,"2020-07-06 09:00:00"
"County","Langlade",11,1441,"1594038461000",130235,"55067",0,"2020-07-06 09:00:00"
"County","Kewaunee",64,1624,"1594038461000",130236,"55061",1,"2020-07-06 09:00:00"
"County","Richland",15,1631,"1594038461000",130237,"55103",4,"2020-07-06 09:00:00"
"County","Adams",33,1683,"1594038461000",130238,"55001",2,"2020-07-06 09:00:00"
"County","Green Lake",40,1786,"1594038461000",130239,"55047",0,"2020-07-06 09:00:00"
"County","Sawyer",12,1877,"1594038461000",130240,"55113",0,"2020-07-06 09:00:00"
"County","Lincoln",15,1920,"1594038461000",130241,"55069",0,"2020-07-06 09:00:00"
"County","Clark",87,2279,"1594038461000",130244,"55019",7,"2020-07-06 09:00:00"
"County","Crawford",41,2497,"1594038461000",130246,"55023",0,"2020-07-06 09:00:00"
"County","Douglas",41,2510,"1594038461000",130247,"55031",0,"2020-07-06 09:00:00"
"County","Vernon",38,2559,"1594038461000",130248,"55123",0,"2020-07-06 09:00:00"
"County","Oneida",20,2610,"1594038461000",130249,"55085",0,"2020-07-06 09:00:00"
"County","Iowa",37,2613,"1594038461000",130250,"55049",0,"2020-07-06 09:00:00"
"County","Jackson",27,2861,"1594038461000",130251,"55053",1,"2020-07-06 09:00:00"
"County","Pierce",76,2869,"1594038461000",130252,"55093",0,"2020-07-06 09:00:00"
"County","Door",45,2922,"1594038461000",130253,"55029",3,"2020-07-06 09:00:00"
"County","Juneau",43,3108,"1594038461000",130255,"55057",1,"2020-07-06 09:00:00"
"County","Green",100,3141,"1594038461000",130256,"55045",1,"2020-07-06 09:00:00"
"County","Trempealeau",137,3589,"1594038461000",130257,"55121",0,"2020-07-06 09:00:00"
"County","Oconto",67,3712,"1594038461000",130258,"55083",0,"2020-07-06 09:00:00"
"County","Dunn",46,3734,"1594038461000",130259,"55033",0,"2020-07-06 09:00:00"
"County","Waushara",33,3735,"1594038461000",130260,"55137",0,"2020-07-06 09:00:00"
"County","Calumet",119,3739,"1594038461000",130261,"55015",2,"2020-07-06 09:00:00"
"County","Polk",60,3828,"1594038461000",130262,"55095",1,"2020-07-06 09:00:00"
"County","Barron",36,3841,"1594038461000",130263,"55005",1,"2020-07-06 09:00:00"
"County","Shawano",86,4240,"1594038461000",130264,"55115",0,"2020-07-06 09:00:00"
"County","Marinette",68,4555,"1594038461000",130265,"55075",3,"2020-07-06 09:00:00"
"County","Monroe",88,4996,"1594038461000",130266,"55081",1,"2020-07-06 09:00:00"
"County","Waupaca",139,5117,"1594038461000",130267,"55135",10,"2020-07-06 09:00:00"
"County","Chippewa",105,5382,"1594038461000",130268,"55017",0,"2020-07-06 09:00:00"
"County","Wood",86,5458,"1594038461000",130269,"55141",1,"2020-07-06 09:00:00"
"County","Portage",196,5740,"1594038461000",130270,"55097",0,"2020-07-06 09:00:00"
"County","Grant",177,5829,"1594038461000",130271,"55043",13,"2020-07-06 09:00:00"
"County","Columbia",101,6337,"1594038461000",130272,"55021",1,"2020-07-06 09:00:00"
"County","Manitowoc",116,6639,"1594038461000",130273,"55071",1,"2020-07-06 09:00:00"
"County","St. Croix",218,6685,"1594038461000",130274,"55109",1,"2020-07-06 09:00:00"
"County","Ozaukee",263,7145,"1594038461000",130275,"55089",15,"2020-07-06 09:00:00"
"County","Sauk",123,7233,"1594038461000",130276,"55111",3,"2020-07-06 09:00:00"
"County","Jefferson",291,7238,"1594038461000",130277,"55055",4,"2020-07-06 09:00:00"
"County","Marathon",225,7384,"1594038461000",130278,"55073",1,"2020-07-06 09:00:00"
"County","Eau Claire",290,8629,"1594038461000",130279,"55035",1,"2020-07-06 09:00:00"
"County","Sheboygan",236,9348,"1594038461000",130280,"55117",4,"2020-07-06 09:00:00"
"County","Walworth",691,9543,"1594038461000",130281,"55127",18,"2020-07-06 09:00:00"
"County","Washington",436,9561,"1594038461000",130282,"55131",16,"2020-07-06 09:00:00"
"County","Fond du Lac",329,10481,"1594038461000",130283,"55039",6,"2020-07-06 09:00:00"
"County","Dodge",484,11172,"1594038461000",130284,"55027",5,"2020-07-06 09:00:00"
"County","La Crosse",519,13006,"1594038461000",130285,"55063",0,"2020-07-06 09:00:00"
"County","Rock",940,15852,"1594038461000",130286,"55105",24,"2020-07-06 09:00:00"
"County","Outagamie",552,16351,"1594038461000",130287,"55087",9,"2020-07-06 09:00:00"
"County","Kenosha",1592,18650,"1594038461000",130288,"55059",44,"2020-07-06 09:00:00"
"County","Winnebago",715,18942,"1594038461000",130289,"55139",13,"2020-07-06 09:00:00"
"County","Racine",2218,27446,"1594038461000",130290,"55101",65,"2020-07-06 09:00:00"
"County","Waukesha",1412,28012,"1594038461000",130291,"55133",39,"2020-07-06 09:00:00"
"County","Brown",3049,33265,"1594038461000",130292,"55009",42,"2020-07-06 09:00:00"
"County","Dane",2457,72604,"1594038461000",130294,"55025",32,"2020-07-06 09:00:00"
"County","Milwaukee",12396,112757,"1594038461000",130295,"55079",391,"2020-07-06 09:00:00"
"County","Iron",8,412,"1593951427000",128259,"55051",1,"2020-07-05 09:00:00"
"County","Florence",4,442,"1593951427000",128323,"55037",0,"2020-07-05 09:00:00"
"County","Pepin",1,577,"1593951427000",128547,"55091",0,"2020-07-05 09:00:00"
"County","Forest",39,594,"1593951427000",128576,"55041",3,"2020-07-05 09:00:00"
"County","Rusk",11,794,"1593951427000",128689,"55107",0,"2020-07-05 09:00:00"
"County","Ashland",3,914,"1593951427000",128721,"55003",0,"2020-07-05 09:00:00"
"County","Burnett",4,917,"1593951427000",128722,"55013",1,"2020-07-05 09:00:00"
"County","Price",2,966,"1593951427000",128728,"55099",0,"2020-07-05 09:00:00"
"County","Buffalo",8,1038,"1593951427000",128742,"55011",2,"2020-07-05 09:00:00"
"County","Taylor",15,1056,"1593951427000",128745,"55119",0,"2020-07-05 09:00:00"
"County","Bayfield",3,1125,"1593951427000",128746,"55007",1,"2020-07-05 09:00:00"
"County","Marquette",24,1171,"1593951427000",128748,"55077",1,"2020-07-05 09:00:00"
"County","Washburn",4,1183,"1593951427000",128749,"55129",0,"2020-07-05 09:00:00"
"County","Menominee",7,1233,"1593951427000",128752,"55078",0,"2020-07-05 09:00:00"
"County","Vilas",10,1242,"1593951427000",128753,"55125",0,"2020-07-05 09:00:00"
"County","Lafayette",76,1418,"1593951427000",128759,"55065",0,"2020-07-05 09:00:00"
"County","Langlade",11,1427,"1593951427000",128760,"55067",0,"2020-07-05 09:00:00"
"County","Kewaunee",63,1602,"1593951427000",128761,"55061",1,"2020-07-05 09:00:00"
"County","Richland",15,1619,"1593951427000",128762,"55103",4,"2020-07-05 09:00:00"
"County","Adams",32,1673,"1593951427000",128763,"55001",2,"2020-07-05 09:00:00"
"County","Green Lake",37,1769,"1593951427000",128764,"55047",0,"2020-07-05 09:00:00"
"County","Sawyer",12,1875,"1593951427000",128765,"55113",0,"2020-07-05 09:00:00"
"County","Lincoln",15,1903,"1593951427000",128767,"55069",0,"2020-07-05 09:00:00"
"County","Clark",87,2268,"1593951427000",128769,"55019",7,"2020-07-05 09:00:00"
"County","Crawford",41,2478,"1593951427000",128771,"55023",0,"2020-07-05 09:00:00"
"County","Douglas",41,2491,"1593951427000",128772,"55031",0,"2020-07-05 09:00:00"
"County","Vernon",38,2533,"1593951427000",128773,"55123",0,"2020-07-05 09:00:00"
"County","Oneida",20,2580,"1593951427000",128774,"55085",0,"2020-07-05 09:00:00"
"County","Iowa",37,2613,"1593951427000",128775,"55049",0,"2020-07-05 09:00:00"
"County","Jackson",27,2827,"1593951427000",128776,"55053",1,"2020-07-05 09:00:00"
"County","Pierce",75,2846,"1593951427000",128777,"55093",0,"2020-07-05 09:00:00"
"County","Door",45,2916,"1593951427000",128778,"55029",3,"2020-07-05 09:00:00"
"County","Green",96,3097,"1593951427000",128780,"55045",1,"2020-07-05 09:00:00"
"County","Juneau",43,3100,"1593951427000",128781,"55057",1,"2020-07-05 09:00:00"
"County","Trempealeau",131,3544,"1593951427000",128782,"55121",0,"2020-07-05 09:00:00"
"County","Oconto",65,3693,"1593951427000",128783,"55083",0,"2020-07-05 09:00:00"
"County","Calumet",118,3705,"1593951427000",128784,"55015",2,"2020-07-05 09:00:00"
"County","Waushara",33,3705,"1593951427000",128785,"55137",0,"2020-07-05 09:00:00"
"County","Dunn",43,3713,"1593951427000",128786,"55033",0,"2020-07-05 09:00:00"
"County","Polk",60,3822,"1593951427000",128787,"55095",1,"2020-07-05 09:00:00"
"County","Barron",36,3841,"1593951427000",128788,"55005",1,"2020-07-05 09:00:00"
"County","Shawano",86,4212,"1593951427000",128789,"55115",0,"2020-07-05 09:00:00"
"County","Marinette",65,4518,"1593951427000",128790,"55075",3,"2020-07-05 09:00:00"
"County","Monroe",81,4945,"1593951427000",128791,"55081",1,"2020-07-05 09:00:00"
"County","Waupaca",135,5079,"1593951427000",128792,"55135",10,"2020-07-05 09:00:00"
"County","Chippewa",102,5338,"1593951427000",128793,"55017",0,"2020-07-05 09:00:00"
"County","Wood",84,5391,"1593951427000",128794,"55141",1,"2020-07-05 09:00:00"
"County","Portage",192,5712,"1593951427000",128795,"55097",0,"2020-07-05 09:00:00"
"County","Grant",175,5818,"1593951427000",128796,"55043",13,"2020-07-05 09:00:00"
"County","Columbia",101,6259,"1593951427000",128797,"55021",1,"2020-07-05 09:00:00"
"County","Manitowoc",114,6614,"1593951427000",128798,"55071",1,"2020-07-05 09:00:00"
"County","St. Croix",205,6623,"1593951427000",128799,"55109",1,"2020-07-05 09:00:00"
"County","Ozaukee",260,7143,"1593951427000",128800,"55089",15,"2020-07-05 09:00:00"
"County","Jefferson",285,7176,"1593951427000",128801,"55055",4,"2020-07-05 09:00:00"
"County","Sauk",123,7233,"1593951427000",128802,"55111",3,"2020-07-05 09:00:00"
"County","Marathon",210,7264,"1593951427000",128803,"55073",1,"2020-07-05 09:00:00"
"County","Eau Claire",284,8552,"1593951427000",128804,"55035",1,"2020-07-05 09:00:00"
"County","Sheboygan",229,9203,"1593951427000",128805,"55117",4,"2020-07-05 09:00:00"
"County","Walworth",689,9512,"1593951427000",128806,"55127",18,"2020-07-05 09:00:00"
"County","Washington",430,9561,"1593951427000",128807,"55131",16,"2020-07-05 09:00:00"
"County","Fond du Lac",320,10330,"1593951427000",128808,"55039",6,"2020-07-05 09:00:00"
"County","Dodge",483,11147,"1593951427000",128809,"55027",5,"2020-07-05 09:00:00"
"County","La Crosse",515,12795,"1593951427000",128810,"55063",0,"2020-07-05 09:00:00"
"County","Rock",899,15761,"1593951427000",128811,"55105",24,"2020-07-05 09:00:00"
"County","Outagamie",540,16248,"1593951427000",128812,"55087",9,"2020-07-05 09:00:00"
"County","Kenosha",1586,18377,"1593951427000",128813,"55059",44,"2020-07-05 09:00:00"
"County","Winnebago",711,18675,"1593951427000",128814,"55139",13,"2020-07-05 09:00:00"
"County","Racine",2217,27443,"1593951427000",128815,"55101",65,"2020-07-05 09:00:00"
"County","Waukesha",1379,27854,"1593951427000",128816,"55133",39,"2020-07-05 09:00:00"
"County","Brown",3018,33065,"1593951427000",128817,"55009",42,"2020-07-05 09:00:00"
"County","Dane",2386,72153,"1593951427000",128819,"55025",32,"2020-07-05 09:00:00"
"County","Milwaukee",12233,111388,"1593951427000",128820,"55079",391,"2020-07-05 09:00:00"
"County","Iron",8,391,"1593869023000",126738,"55051",1,"2020-07-04 09:00:00"
"County","Florence",4,437,"1593869023000",126846,"55037",0,"2020-07-04 09:00:00"
"County","Pepin",1,575,"1593869023000",127078,"55091",0,"2020-07-04 09:00:00"
"County","Forest",39,591,"1593869023000",127103,"55041",3,"2020-07-04 09:00:00"
"County","Rusk",11,794,"1593869023000",127214,"55107",0,"2020-07-04 09:00:00"
"County","Ashland",3,898,"1593869023000",127245,"55003",0,"2020-07-04 09:00:00"
"County","Burnett",4,916,"1593869023000",127247,"55013",1,"2020-07-04 09:00:00"
"County","Price",2,965,"1593869023000",127253,"55099",0,"2020-07-04 09:00:00"
"County","Buffalo",8,1016,"1593869023000",127263,"55011",2,"2020-07-04 09:00:00"
"County","Taylor",16,1051,"1593869023000",127270,"55119",0,"2020-07-04 09:00:00"
"County","Bayfield",3,1117,"1593869023000",127271,"55007",1,"2020-07-04 09:00:00"
"County","Marquette",23,1159,"1593869023000",127273,"55077",1,"2020-07-04 09:00:00"
"County","Washburn",4,1174,"1593869023000",127274,"55129",0,"2020-07-04 09:00:00"
"County","Menominee",7,1230,"1593869023000",127277,"55078",0,"2020-07-04 09:00:00"
"County","Vilas",10,1242,"1593869023000",127278,"55125",0,"2020-07-04 09:00:00"
"County","Lafayette",76,1403,"1593869023000",127284,"55065",0,"2020-07-04 09:00:00"
"County","Langlade",11,1408,"1593869023000",127285,"55067",0,"2020-07-04 09:00:00"
"County","Kewaunee",62,1571,"1593869023000",127286,"55061",1,"2020-07-04 09:00:00"
"County","Richland",15,1598,"1593869023000",127287,"55103",4,"2020-07-04 09:00:00"
"County","Adams",27,1639,"1593869023000",127288,"55001",2,"2020-07-04 09:00:00"
"County","Green Lake",37,1750,"1593869023000",127289,"55047",0,"2020-07-04 09:00:00"
"County","Sawyer",12,1858,"1593869023000",127290,"55113",0,"2020-07-04 09:00:00"
"County","Lincoln",14,1885,"1593869023000",127292,"55069",0,"2020-07-04 09:00:00"
"County","Clark",86,2227,"1593869023000",127294,"55019",7,"2020-07-04 09:00:00"
"County","Douglas",39,2423,"1593869023000",127296,"55031",0,"2020-07-04 09:00:00"
"County","Crawford",41,2471,"1593869023000",127297,"55023",0,"2020-07-04 09:00:00"
"County","Vernon",38,2505,"1593869023000",127298,"55123",0,"2020-07-04 09:00:00"
"County","Oneida",20,2559,"1593869023000",127299,"55085",0,"2020-07-04 09:00:00"
"County","Iowa",36,2582,"1593869023000",127300,"55049",0,"2020-07-04 09:00:00"
"County","Jackson",27,2782,"1593869023000",127301,"55053",1,"2020-07-04 09:00:00"
"County","Pierce",73,2801,"1593869023000",127302,"55093",0,"2020-07-04 09:00:00"
"County","Door",44,2897,"1593869023000",127303,"55029",3,"2020-07-04 09:00:00"
"County","Green",94,3044,"1593869023000",127305,"55045",1,"2020-07-04 09:00:00"
"County","Juneau",43,3064,"1593869023000",127306,"55057",1,"2020-07-04 09:00:00"
"County","Trempealeau",129,3511,"1593869023000",127307,"55121",0,"2020-07-04 09:00:00"
"County","Calumet",117,3661,"1593869023000",127308,"55015",2,"2020-07-04 09:00:00"
"County","Dunn",42,3667,"1593869023000",127309,"55033",0,"2020-07-04 09:00:00"
"County","Waushara",34,3678,"1593869023000",127310,"55137",0,"2020-07-04 09:00:00"
"County","Oconto",63,3694,"1593869023000",127311,"55083",0,"2020-07-04 09:00:00"
"County","Polk",59,3786,"1593869023000",127312,"55095",1,"2020-07-04 09:00:00"
"County","Barron",36,3840,"1593869023000",127313,"55005",1,"2020-07-04 09:00:00"
"County","Shawano",83,4165,"1593869023000",127314,"55115",0,"2020-07-04 09:00:00"
"County","Marinette",65,4486,"1593869023000",127315,"55075",3,"2020-07-04 09:00:00"
"County","Monroe",79,4922,"1593869023000",127316,"55081",1,"2020-07-04 09:00:00"
"County","Waupaca",128,5082,"1593869023000",127317,"55135",10,"2020-07-04 09:00:00"
"County","Chippewa",99,5278,"1593869023000",127318,"55017",0,"2020-07-04 09:00:00"
"County","Wood",79,5348,"1593869023000",127319,"55141",1,"2020-07-04 09:00:00"
"County","Portage",181,5643,"1593869023000",127320,"55097",0,"2020-07-04 09:00:00"
"County","Grant",172,5798,"1593869023000",127321,"55043",13,"2020-07-04 09:00:00"
"County","Columbia",94,6150,"1593869023000",127322,"55021",1,"2020-07-04 09:00:00"
"County","St. Croix",202,6536,"1593869023000",127323,"55109",1,"2020-07-04 09:00:00"
"County","Manitowoc",108,6590,"1593869023000",127324,"55071",1,"2020-07-04 09:00:00"
"County","Jefferson",274,7007,"1593869023000",127325,"55055",4,"2020-07-04 09:00:00"
"County","Ozaukee",253,7143,"1593869023000",127326,"55089",15,"2020-07-04 09:00:00"
"County","Sauk",119,7160,"1593869023000",127327,"55111",3,"2020-07-04 09:00:00"
"County","Marathon",201,7184,"1593869023000",127328,"55073",1,"2020-07-04 09:00:00"
"County","Eau Claire",279,8447,"1593869023000",127329,"55035",1,"2020-07-04 09:00:00"
"County","Sheboygan",224,9144,"1593869023000",127330,"55117",4,"2020-07-04 09:00:00"
"County","Walworth",677,9489,"1593869023000",127331,"55127",18,"2020-07-04 09:00:00"
"County","Washington",422,9556,"1593869023000",127332,"55131",16,"2020-07-04 09:00:00"
"County","Fond du Lac",318,10311,"1593869023000",127333,"55039",6,"2020-07-04 09:00:00"
"County","Dodge",478,11050,"1593869023000",127334,"55027",5,"2020-07-04 09:00:00"
"County","La Crosse",510,12722,"1593869023000",127335,"55063",0,"2020-07-04 09:00:00"
"County","Rock",897,15749,"1593869023000",127336,"55105",24,"2020-07-04 09:00:00"
"County","Outagamie",524,16073,"1593869023000",127337,"55087",9,"2020-07-04 09:00:00"
"County","Kenosha",1574,18019,"1593869023000",127338,"55059",44,"2020-07-04 09:00:00"
"County","Winnebago",701,18388,"1593869023000",127339,"55139",13,"2020-07-04 09:00:00"
"County","Racine",2196,27296,"1593869023000",127340,"55101",65,"2020-07-04 09:00:00"
"County","Waukesha",1317,27644,"1593869023000",127341,"55133",39,"2020-07-04 09:00:00"
"County","Brown",2997,32811,"1593869023000",127342,"55009",42,"2020-07-04 09:00:00"
"County","Dane",2303,72151,"1593869023000",127344,"55025",32,"2020-07-04 09:00:00"
"County","Milwaukee",12083,110435,"1593869023000",127345,"55079",391,"2020-07-04 09:00:00"
"County","Iron",7,385,"1593780266000",125254,"55051",1,"2020-07-03 09:00:00"
"County","Florence",3,430,"1593780266000",125366,"55037",0,"2020-07-03 09:00:00"
"County","Pepin",1,564,"1593780266000",125599,"55091",0,"2020-07-03 09:00:00"
"County","Forest",39,591,"1593780266000",125635,"55041",3,"2020-07-03 09:00:00"
"County","Rusk",11,794,"1593780266000",125744,"55107",0,"2020-07-03 09:00:00"
"County","Ashland",3,828,"1593780266000",125755,"55003",0,"2020-07-03 09:00:00"
"County","Burnett",3,914,"1593780266000",125772,"55013",1,"2020-07-03 09:00:00"
"County","Price",2,964,"1593780266000",125780,"55099",0,"2020-07-03 09:00:00"
"County","Buffalo",8,1015,"1593780266000",125790,"55011",2,"2020-07-03 09:00:00"
"County","Taylor",16,1042,"1593780266000",125795,"55119",0,"2020-07-03 09:00:00"
"County","Bayfield",3,1110,"1593780266000",125796,"55007",1,"2020-07-03 09:00:00"
"County","Marquette",17,1136,"1593780266000",125797,"55077",1,"2020-07-03 09:00:00"
"County","Washburn",4,1167,"1593780266000",125799,"55129",0,"2020-07-03 09:00:00"
"County","Vilas",10,1227,"1593780266000",125802,"55125",0,"2020-07-03 09:00:00"
"County","Menominee",7,1230,"1593780266000",125803,"55078",0,"2020-07-03 09:00:00"
"County","Lafayette",74,1382,"1593780266000",125809,"55065",0,"2020-07-03 09:00:00"
"County","Langlade",11,1384,"1593780266000",125810,"55067",0,"2020-07-03 09:00:00"
"County","Kewaunee",61,1540,"1593780266000",125811,"55061",1,"2020-07-03 09:00:00"
"County","Adams",23,1551,"1593780266000",125812,"55001",2,"2020-07-03 09:00:00"
"County","Richland",15,1572,"1593780266000",125813,"55103",4,"2020-07-03 09:00:00"
"County","Green Lake",35,1727,"1593780266000",125814,"55047",0,"2020-07-03 09:00:00"
"County","Lincoln",12,1789,"1593780266000",125815,"55069",0,"2020-07-03 09:00:00"
"County","Sawyer",12,1849,"1593780266000",125816,"55113",0,"2020-07-03 09:00:00"
"County","Clark",82,2206,"1593780266000",125819,"55019",7,"2020-07-03 09:00:00"
"County","Douglas",39,2409,"1593780266000",125821,"55031",0,"2020-07-03 09:00:00"
"County","Crawford",39,2442,"1593780266000",125822,"55023",0,"2020-07-03 09:00:00"
"County","Vernon",38,2473,"1593780266000",125823,"55123",0,"2020-07-03 09:00:00"
"County","Iowa",33,2508,"1593780266000",125824,"55049",0,"2020-07-03 09:00:00"
